X,ID,Accepted.Symbol,Symbol,Scientific.Name,Common.Name,Genus,Family,Family.Common.Name,Duration,Growth.Habit,Native.Status,Invasive,FunGrp1,FunGrp2,FunGrp,Updated
10808,5678,HEPIP,HEPIP,Heuchera pilosissima var. pilosissima,seaside alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
5886,5580,HEPU6,HEPU6,Hesperochiron pumilus,dwarf hesperochiron,Hesperochiron,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
10809,5679,HERU,HERU,Heuchera rubescens,pink alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10810,5680,HERUA,HERUA,Heuchera rubescens var. alpicola,pink alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10811,5681,HERUG,HERUG,Heuchera rubescens var. glandulosa,pink alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10812,5682,HERUR,HERUR,Heuchera rubescens var. rydbergiana,pink alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10813,5683,HERUV,HERUV,Heuchera rubescens var. versicolor,pink alumroot,Heuchera,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1163,5641,HESE,HESE,Heterotheca sessiliflora,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,"Forb/herb, Subshrub",L48 (N),,Perennial,Forb,Perennial Forb,
1099,5644,HESEB3,HESEB3,Heterotheca sessiliflora ssp. echioides var. bolanderioides,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1098,5645,HESEC,HESEC,Heterotheca sessiliflora ssp. echioides var. camphorata,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1097,5643,HESEE2,HESEE2,Heterotheca sessiliflora ssp. echioides,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1096,5646,HESEE3,HESEE3,Heterotheca sessiliflora ssp. echioides var. echioides,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1095,5647,HESEF2,HESEF2,Heterotheca sessiliflora ssp. fastigiata,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1094,5648,HESEF3,HESEF3,Heterotheca sessiliflora ssp. fastigiata var. fastigiata,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1093,5649,HESES,HESES,Heterotheca sessiliflora ssp. fastigiata var. sanjacintensis,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1092,5650,HESES2,HESES2,Heterotheca sessiliflora ssp. sessiliflora,sessileflower false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1090,5651,HESH4,HESH4,Heterotheca shevockii,Kern Canyon false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,"Forb/herb, Subshrub",L48 (N),,Perennial,Forb,Perennial Forb,
1079,5520,HETU,HETU,Helianthus tuberosus,Jerusalem artichoke,Helianthus,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), CAN (N)","N'EAST, NE&GP, SWSS",Perennial,Forb,Perennial Forb,
6766,5577,HEUN2,HEUN2,Hesperocallis undulata,desert lily,Hesperocallis,Liliaceae,Lily family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1075,5654,HEVIM3,HEVIM3,Heterotheca villosa var. minor,hairy false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,"Forb/herb, Subshrub","L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
1074,5655,HEVIS,HEVIS,Heterotheca villosa var. scabra,hairy false goldenaster,Heterotheca,Asteraceae,Aster family,Perennial,"Forb/herb, Subshrub",L48 (N),,Perennial,Forb,Perennial Forb,
38,5615,HEWH,HEWH,Hesperoyucca whipplei,chaparral yucca,Hesperoyucca,Agavaceae,Century-plant family,Perennial,"Forb/herb, Shrub, Subshrub",L48 (N),,Perennial,Forb,Perennial Forb,
1114,5689,HIAL2,HIAL2,Hieracium albiflorum,white hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), AK (N), CAN (N)",,Perennial,Forb,Perennial Forb,
1116,5690,HIAR2,HIAR2,Hieracium argutum,southern hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1087,5691,HIAU,HIAU,Hieracium aurantiacum,orange hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (I), AK (I), CAN (I), SPM (I)","STATE, WI, WSWS",Perennial,Forb,Perennial Forb,
1126,5692,HIBO,HIBO,Hieracium bolanderi,Bolander's hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1125,5693,HICY,HICY,Hieracium cynoglossoides,houndstongue hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1120,5694,HIGR,HIGR,Hieracium gracile,slender hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), AK (N)",,Perennial,Forb,Perennial Forb,
1117,5697,HIGR2,HIGR2,Hieracium greenei,Greene's hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1101,5695,HIGRD,HIGRD,Hieracium gracile var. detonsum,low alpine hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1115,5696,HIGRG,HIGRG,Hieracium gracile var. gracile,slender hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), AK (N)",,Perennial,Forb,Perennial Forb,
1130,5698,HIHO,HIHO,Hieracium horridum,prickly hawkweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1113,5699,HISC2,HISC2,Hieracium scouleri,Scouler's woollyweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
1112,5700,HISCN,HISCN,Hieracium scouleri var. nudicaule,Scouler's woollyweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1109,5701,HISCS2,HISCS2,Hieracium scouleri var. scouleri,Scouler's woollyweed,Hieracium,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
5835,5707,HIVU2,HIVU2,Hippuris vulgaris,common mare's-tail,Hippuris,Hippuridaceae,Mare's-tail family,Perennial,Forb/herb,"L48 (N), AK (N), CAN (N), GL (N), SPM (N)",,Perennial,Forb,Perennial Forb,
10389,5761,HOBO2,HOBO2,Horkelia bolanderi,border horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10376,5762,HOCA3,HOCA3,Horkelia californica,California horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10377,5763,HOCAC,HOCAC,Horkelia californica ssp. californica,California horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10379,5764,HOCAD,HOCAD,Horkelia californica ssp. dissita,California horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10380,5765,HOCAF2,HOCAF2,Horkelia californica ssp. frondosa,California horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10381,5766,HOCL,HOCL,Horkelia clevelandii,Cleveland's horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10382,5767,HOCO,HOCO,Horkelia congesta,Sierra horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10383,5796,HOCO5,HOCO5,Horkeliella congdonis,Congdon's false horkelia,Horkeliella,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10386,5768,HOCON,HOCON,Horkelia congesta ssp. nemorosa,Sierra horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10403,5769,HOCU,HOCU,Horkelia cuneata,wedgeleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10374,5770,HOCUC,HOCUC,Horkelia cuneata ssp. cuneata,wedgeleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10390,5771,HOCUP,HOCUP,Horkelia cuneata ssp. puberula,wedgeleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10391,5772,HOCUS,HOCUS,Horkelia cuneata ssp. sericea,wedgeleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10393,5773,HODA,HODA,Horkelia daucifolia,carrotleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
5993,5804,HODA2,HODA2,Howellanthus dalesianus,Scott Mountain phacelia,Howellanthus,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10396,5774,HODAD,HODAD,Horkelia daucifolia ssp. daucifolia,carrotleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10398,5775,HODAL,HODAL,Horkelia daucifolia ssp. latior,carrotleaf horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1108,5740,HOFI,HOFI,Holozonia filipes,whitecrown,Holozonia,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10357,5776,HOFU,HOFU,Horkelia fusca,pinewoods horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10347,5777,HOFUC2,HOFUC2,Horkelia fusca ssp. capitata,bighead horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10348,5778,HOFUP2,HOFUP2,Horkelia fusca ssp. parviflora,smallflower horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10350,5779,HOFUP3,HOFUP3,Horkelia fusca ssp. pseudocapitata,littlehead horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10356,5780,HOFUT,HOFUT,Horkelia fusca ssp. tenella,pinewoods horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10373,5781,HOHE2,HOHE2,Horkelia hendersonii,Henderson's horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10358,5782,HOHI,HOHI,Horkelia hispidula,White Mountain horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10364,5783,HOMA3,HOMA3,Horkelia marinensis,Point Reyes horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10372,5784,HOPA2,HOPA2,Horkelia parryi,Parry horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
11303,5725,HOPE2,HOPE2,Holmgrenanthe petrophila,rocklady,Holmgrenanthe,Scrophulariaceae,Figwort family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10363,5797,HOPU8,HOPU8,Horkeliella purpurascens,purple false horkelia,Horkeliella,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10349,5785,HORY,HORY,Horkelia rydbergii,Rydberg's horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10346,5786,HOSE,HOSE,Horkelia sericata,silky horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10402,5787,HOTE2,HOTE2,Horkelia tenuiloba,Santa Rosa horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10401,5788,HOTR,HOTR,Horkelia tridentata,threetooth horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10400,5791,HOTR2,HOTR2,Horkelia truncata,Ramona horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10408,5789,HOTRF,HOTRF,Horkelia tridentata ssp. flavescens,threetooth horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10397,5790,HOTRT,HOTRT,Horkelia tridentata ssp. tridentata,threetooth horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10395,5792,HOTU,HOTU,Horkelia tularensis,Kern Plateau horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6013,5803,HOWEL3,HOWEL3,Howellanthus,Howell's phacelia,Howellanthus,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,,,Perennial,Forb,Perennial Forb,
10388,5793,HOWI,HOWI,Horkelia wilderae,Barton Flats horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
10384,5794,HOYA2,HOYA2,Horkelia yadonii,Santa Lucia horkelia,Horkelia,Rosaceae,Rose family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1268,5810,HUAL,HUAL,Hulsea algida,Pacific hulsea,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1261,5811,HUBR,HUBR,Hulsea brevifolia,shortleaf alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1260,5812,HUCA,HUCA,Hulsea californica,San Diego alpinegold,Hulsea,Asteraceae,Aster family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
3234,5824,HULU,HULU,Humulus lupulus,common hop,Humulus,Cannabaceae,Hemp family,Perennial,"Vine, Forb/herb","L48 (NI), CAN (NI)",,Perennial,Forb,Perennial Forb,
3236,5825,HULUL2,HULUL2,Humulus lupulus var. lupulus,common hop,Humulus,Cannabaceae,Hemp family,Perennial,"Vine, Forb/herb","L48 (I), CAN (I)",,Perennial,Forb,Perennial Forb,
3231,5826,HULUN,HULUN,Humulus lupulus var. neomexicanus,common hop,Humulus,Cannabaceae,Hemp family,Perennial,"Vine, Forb/herb","L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
1256,5815,HUNA,HUNA,Hulsea nana,dwarf alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1255,5816,HUVE,HUVE,Hulsea vestita,pumice alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1254,5817,HUVEC,HUVEC,Hulsea vestita ssp. callicarpha,pumice alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1253,5818,HUVEG,HUVEG,Hulsea vestita ssp. gabrielensis,pumice alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1252,5819,HUVEI,HUVEI,Hulsea vestita ssp. inyoensis,pumice alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1263,5820,HUVEP,HUVEP,Hulsea vestita ssp. parryi,Parry's alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1265,5821,HUVEP2,HUVEP2,Hulsea vestita ssp. pygmaea,pygmy alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1308,5822,HUVEV,HUVEV,Hulsea vestita ssp. vestita,pumice alpinegold,Hulsea,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6027,5842,HYCA4,HYCA4,Hydrophyllum capitatum,ballhead waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
6018,5843,HYCAA,HYCAA,Hydrophyllum capitatum var. alpinum,alpine waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6033,5844,HYFE,HYFE,Hydrophyllum fendleri,Fendler's waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
6023,5845,HYFEA,HYFEA,Hydrophyllum fendleri var. albifrons,white waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
1298,5867,HYHO,HYHO,Hymenoxys hoopesii,owl's-claws,Hymenoxys,Asteraceae,Aster family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1297,5868,HYLE,HYLE,Hymenoxys lemmonii,Lemmon's rubberweed,Hymenoxys,Asteraceae,Aster family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
291,5834,HYMO4,HYMO4,Hydrocotyle moschata,musky marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,L48 (I),,Perennial,Forb,Perennial Forb,
6022,5846,HYOC,HYOC,Hydrophyllum occidentale,western waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6804,5830,HYOR,HYOR,Hyacinthus orientalis,garden hyacinth,Hyacinthus,Liliaceae,Lily family,Perennial,Forb/herb,L48 (I),,Perennial,Forb,Perennial Forb,
3739,5880,HYPE,HYPE,Hypericum perforatum,common St. Johnswort,Hypericum,Clusiaceae,Mangosteen family,Perennial,Forb/herb,"L48 (I), HI (I), CAN (I), SPM (I)","Cal-IPC, NE&GP, SEEPPC, STATE, SWSS, WI, WSWS",Perennial,Forb,Perennial Forb,
292,5835,HYPR10,HYPR10,Hydrocotyle prolifera,whorled marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,"L48 (N), PR (N)",,Perennial,Forb,Perennial Forb,
293,5836,HYRA,HYRA,Hydrocotyle ranunculoides,floating marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
1288,5885,HYRA3,HYRA3,Hypochaeris radicata,hairy cat's ear,Hypochaeris,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (I), AK (I), HI (I), CAN (I), SPM (I)","HEAR, STATE, WSWS",Perennial,Forb,Perennial Forb,
3741,5881,HYSC5,HYSC5,Hypericum scouleri,Scouler's St. Johnswort,Hypericum,Clusiaceae,Mangosteen family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
3746,5882,HYSCS2,HYSCS2,Hypericum scouleri ssp. scouleri,Scouler's St. Johnswort,Hypericum,Clusiaceae,Mangosteen family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
294,5837,HYSI,HYSI,Hydrocotyle sibthorpioides,lawn marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,"L48 (I), HI (I)",,Perennial,Forb,Perennial Forb,
6020,5847,HYTE,HYTE,Hydrophyllum tenuipes,Pacific waterleaf,Hydrophyllum,Hydrophyllaceae,Waterleaf family,Perennial,Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
295,5838,HYUM,HYUM,Hydrocotyle umbellata,manyflower marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,"L48 (N), PR (N), CAN (N)",,Perennial,Forb,Perennial Forb,
261,5839,HYVE2,HYVE2,Hydrocotyle verticillata,whorled marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,"L48 (N), HI (I)",,Perennial,Forb,Perennial Forb,
5867,5832,HYVE3,HYVE3,Hydrilla verticillata,waterthyme,Hydrilla,Hydrocharitaceae,Tape-grass family,Perennial,Forb/herb,L48 (I),"Cal-IPC, FLEPPC, SEEPPC, STATE, US",Perennial,Forb,Perennial Forb,
286,5840,HYVEV,HYVEV,Hydrocotyle verticillata var. verticillata,whorled marshpennywort,Hydrocotyle,Apiaceae,Carrot family,Perennial,Forb/herb,"L48 (N), HI (I)",,Perennial,Forb,Perennial Forb,
1283,5862,HYWR,HYWR,Hymenothrix wrightii,Wright's thimblehead,Hymenothrix,Asteraceae,Aster family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
7096,5898,ILBA,ILBA,Iliamna bakeri,Baker's wild hollyhock,Iliamna,Malvaceae,Mallow family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
7103,5899,ILLA2,ILLA2,Iliamna latibracteata,California wild hollyhock,Iliamna,Malvaceae,Mallow family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
2199,5902,IMBA2,IMBA2,Impatiens balfourii,Balfour's touch-me-not,Impatiens,Balsaminaceae,Touch-me-not family,Perennial,Forb/herb,L48 (I),,Perennial,Forb,Perennial Forb,
1216,5908,INHE,INHE,Inula helenium,elecampane inula,Inula,Asteraceae,Aster family,Perennial,Forb/herb,"L48 (I), CAN (I)",,Perennial,Forb,Perennial Forb,
9027,5923,IPAG,IPAG,Ipomopsis aggregata,scarlet gilia,Ipomopsis,Polemoniaceae,Phlox family,"Biennial, Perennial",Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
9016,5924,IPAGA3,IPAGA3,Ipomopsis aggregata ssp. aggregata,scarlet gilia,Ipomopsis,Polemoniaceae,Phlox family,"Biennial, Perennial",Forb/herb,"L48 (N), CAN (N)",,Perennial,Forb,Perennial Forb,
9017,5925,IPAGB,IPAGB,Ipomopsis aggregata ssp. bridgesii,scarlet gilia,Ipomopsis,Polemoniaceae,Phlox family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
9018,5926,IPAGF,IPAGF,Ipomopsis aggregata ssp. formosissima,scarlet gilia,Ipomopsis,Polemoniaceae,Phlox family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
3814,5914,IPAQ,IPAQ,Ipomoea aquatica,swamp morning-glory,Ipomoea,Convolvulaceae,Morning-glory family,Perennial,"Vine, Forb/herb","L48 (I), HI (I), PR (I)","FLEPPC, STATE, US",Perennial,Forb,Perennial Forb,
9019,5927,IPAR2,IPAR2,Ipomopsis arizonica,Arizona ipomopsis,Ipomopsis,Polemoniaceae,Phlox family,"Biennial, Perennial",Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
3802,5915,IPCA,IPCA,Ipomoea cairica,mile a minute vine,Ipomoea,Convolvulaceae,Morning-glory family,Perennial,"Vine, Forb/herb","L48 (I), HI (I)",,Perennial,Forb,Perennial Forb,
3758,5921,IPTR2,IPTR2,Ipomoea triloba,littlebell,Ipomoea,Convolvulaceae,Morning-glory family,Perennial,"Vine, Forb/herb","L48 (I), HI (I), PR (N), VI (N)",STATE,Perennial,Forb,Perennial Forb,
6104,5938,IRBR,IRBR,Iris bracteata,Siskiyou iris,Iris,Iridaceae,Iris family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6109,5939,IRCH,IRCH,Iris chrysophylla,yellowleaf iris,Iris,Iridaceae,Iris family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
6129,5940,IRDO,IRDO,Iris douglasiana,Douglas iris,Iris,Iridaceae,Iris family,Perennial,Forb/herb,L48 (N),STATE,Perennial,Forb,Perennial Forb,
6130,5941,IRFE,IRFE,Iris fernaldii,Fernald's iris,Iris,Iridaceae,Iris family,Perennial,Forb/herb,L48 (N),,Perennial,Forb,Perennial Forb,
