"Study Area","Transect Name","Point Id","Event Date","Vegetation Type","USDA Code","Percent Cover","Height"
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,shrubs,TODI,25,200
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,VELA,,
SMA-11-01,TOKA,TOKA-135,2018-04-25,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,AGROS2,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,shrubs,BAPI,30,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,BRDI3,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,CETE9,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,shrubs,DIAU,1,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,ELGL,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,HEMA80,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,shrubs,HODI,1,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,PIEC,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,trees,PSME,18,
SMA-11-01,TOKA,TOKA-137,2016-05-27,shrubs,RUUR,4,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,SACR2,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,SIGA,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,STACH,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,shrubs,TODI,4,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,TRAN6,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,VISA,0,
SMA-11-01,TOKA,TOKA-137,2016-05-27,grassesAndForbs,VIVI,0,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,ACMA3,1,1
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,ACMI2,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,AICA,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,BAPI,20,100
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,CYEC,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,DIAUA,1,75
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,FRVE,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,GAPH2,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,HOCA3,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,HODI,1,1
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,JUEF,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,LEVU,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,OECE,1,1
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,POGLG4,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,trees,PSME,12,9
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,RUUR,10,50
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,STRIQ2,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,shrubs,TODI,5,50
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,TRTO4,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,VIAM,,
SMA-11-01,TOKA,TOKA-137,2018-04-25,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-137,2021-06-04,shrubs,BAPI,35,150
SMA-11-01,TOKA,TOKA-137,2021-06-04,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-137,2021-06-04,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-137,2021-06-04,shrubs,DIAU,1,100
SMA-11-01,TOKA,TOKA-137,2021-06-04,trees,PSME,1,10
SMA-11-01,TOKA,TOKA-137,2021-06-04,shrubs,RUUR,,
SMA-11-01,TOKA,TOKA-137,2021-06-04,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,shrubs,BAPI,18,50
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,CENTA2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,shrubs,DIAU,1,45
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,MASA,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,NAPU4,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,PAVI3,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,trees,PSME,2,15
SMA-11-01,TOKA,TOKA-137,2022-06-02,shrubs,QUAG,1,375
SMA-11-01,TOKA,TOKA-137,2022-06-02,shrubs,RUUR,25,20
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,STRI,,
SMA-11-01,TOKA,TOKA-137,2022-06-02,shrubs,TODI,4,30
SMA-11-01,TOKA,TOKA-137,2022-06-02,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,JUNCU,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,AVBA,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,shrubs,BAPI,7,75
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,CENTA2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,shrubs,DIAU,1,60
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,GAPH2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,NALE2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,NAPU4,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,PSEUD43,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,shrubs,QUWI2,1,250
SMA-11-01,TOKA,TOKA-137,2023-07-06,trees,QUWI2,1,5
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,shrubs,RUUR,10,35
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,SONCH,,
SMA-11-01,TOKA,TOKA-137,2023-07-06,shrubs,TODI,2,90
SMA-11-01,TOKA,TOKA-137,2023-07-06,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,RUMEX,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,AVFA,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,shrubs,BAPI,15,60
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,BETR,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,CEMU2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,COAR4,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,shrubs,DIAU,1,80
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,GAPH2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,GEDI,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,LOGA2,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,LUAR,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,LYHY3,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,trees,PSME,1,12
SMA-11-01,TOKA,TOKA-137,2024-06-18,shrubs,QUAG,1,300
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,RUCR,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,shrubs,RUUR,10,20
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,shrubs,TODI,5,80
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,TRHI4,,
SMA-11-01,TOKA,TOKA-137,2024-06-18,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,shrubs,ARCA11,1,25
SMA-11-01,TOKA,TOKA-147,2022-05-26,shrubs,BAPI,4,30
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,CETE9,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,CHPO3,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,shrubs,FRCA12,1,30
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,HYGL2,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,KIEL,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,LONIC,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,LOPEM2,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,MELIC,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,PRHO2,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,trees,PSME,3,6
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,SIMA3,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,STBU,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,VIVI,,
SMA-11-01,TOKA,TOKA-147,2022-05-26,grassesAndForbs,ASTERA,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,BAPI,20,100
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,CONYZ,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,ERCO25,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,ERST9,1,60
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,FRCA12,40,200
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,HEMA80,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,HODI,3,200
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,IRDO,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,PSCA13,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,trees,PSME,5,40
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,RUUR,20,50
SMA-11-01,TOKA,TOKA-147,2023-10-02,grassesAndForbs,SABI3,,
SMA-11-01,TOKA,TOKA-147,2023-10-02,shrubs,TODI,5,50
SMA-11-01,TOKA,TOKA-147,2023-10-02,trees,UMCA,1,20
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,AVENA,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,BAPI,27,160
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,BRHO2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,CALYS,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,CASTI2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,CLDO2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,DAPU3,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,DIAU,32,160
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,ERCI6,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,ERST9,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,ERST9,1,80
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,FRCA12,10,170
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,HODI,1,120
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,IRDO,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,KIEL,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,LAVE2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,LOPEM2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,LOTUS,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,MASA,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,NASSE,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,PHAQ,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,PIEC,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,POMU,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,PSCA13,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,trees,PSME,4,10
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,PSRA5,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,PTAQ,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,RUUR,30,38
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,SOLAN,1,80
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,SOOL,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,shrubs,TODI,60,10
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,VITE,,
SMA-11-01,TOKA,TOKA-147,2024-08-05,grassesAndForbs,VUBR,,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,JUNCU,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,ARDO3,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,BRHO2,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,CAPY2,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,CETE9,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,shrubs,CETH,1,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,COMA2,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,ERODI,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,MEPO3,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,RASA2,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,RUPU3,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,shrubs,RUUR,30,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,SIBE,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,SIMA3,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,shrubs,TODI,35,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,TRDU2,0,
SMA-11-01,TOKA,TOKA-154,2016-06-13,grassesAndForbs,VELA,0,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,ANAR,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,ARCA11,1,50
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,ARDO3,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,BAPI,45,175
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,BRMI2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,CEANO,3,200
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,CHPO3,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,COMA2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,DAGL,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,HODI,2,75
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,HOMA2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,HYRA3,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,LOCO6,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,trees,PSME,1,3
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,RASA2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,RUAC3,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,RUUR,25,100
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SACR2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,trees,SALIX,2,8
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SCAR7,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SCCA2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SOAS,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SOUM,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,STRIQ2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,SYCH4,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,shrubs,TODI,45,125
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,TRAN6,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,TRDU2,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,URDI,,
SMA-11-01,TOKA,TOKA-154,2018-05-21,grassesAndForbs,VISA,,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,RUMEX,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,AICA,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,ANCO2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,shrubs,BAPI,35,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,BETR,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,BRCA6,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,BRMI2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,CETE9,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,CIVU,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,CYEC,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,DAGL,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,shrubs,DIAU,1,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,ERCO25,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,ERODI,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,ESCA2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,LOGA2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,MAFA3,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,MASA,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,PSCA13,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,trees,PSME,2,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,RASA2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,RUAC3,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,shrubs,RUUR,17,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,SABI2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,TOAR,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,shrubs,TODI,2,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,TRDU2,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,VICIA,0,
SMA-11-01,TOKA,TOKA-169,2016-06-16,grassesAndForbs,WYGL,0,
SMA-11-01,TOKA,TOKA-169,2018-04-24,shrubs,BAPI,25,200
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,CAPY2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,CEME2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,CIVU,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,CRVET,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,shrubs,DIAU,1,50
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,ERMO7,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,shrubs,ERST9,1,75
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,FRVE,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,HECR2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,HOMA2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,LOHU2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,LUBI,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,MAFA3,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,trees,PSME,3,10
SMA-11-01,TOKA,TOKA-169,2018-04-24,shrubs,QUAG,1,100
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,RASA2,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,shrubs,RUUR,15,100
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,SIBE,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,SIGA,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,SPAR,,
SMA-11-01,TOKA,TOKA-169,2018-04-24,grassesAndForbs,STRIQ2,,
